caption_loss,fc_loss,loss
6.0,0.671875,12.75
6.34375,0.67578125,13.125
6.8125,0.64453125,13.25
6.15625,0.640625,12.5625
7.03125,0.66015625,13.625
6.40625,0.65625,13.0
6.40625,0.66796875,13.125
6.34375,0.63671875,12.75
6.28125,0.69921875,13.25
6.25,0.6640625,12.875
6.71875,0.6640625,13.375
6.78125,0.65234375,13.3125
6.53125,0.671875,13.25
6.59375,0.6484375,13.125
6.53125,0.6640625,13.125
7.1875,0.64453125,13.625
7.46875,0.6640625,14.125
6.59375,0.671875,13.3125
5.875,0.66015625,12.5
6.78125,0.64453125,13.25
6.90625,0.6796875,13.75
7.125,0.66796875,13.8125
6.5,0.65625,13.0625
6.4375,0.671875,13.125
6.65625,0.62109375,12.875
6.28125,0.66015625,12.875
6.09375,0.64453125,12.5
6.6875,0.65625,13.25
6.59375,0.625,12.875
6.5,0.6640625,13.125
6.5625,0.640625,13.0
6.21875,0.640625,12.625
6.625,0.66015625,13.25
6.65625,0.65234375,13.1875
6.78125,0.640625,13.1875
6.78125,0.6484375,13.25
6.75,0.6796875,13.5625
6.1875,0.62890625,12.5
6.71875,0.62890625,13.0
6.09375,0.640625,12.5
6.5,0.65234375,13.0
6.375,0.68359375,13.25
6.5625,0.66796875,13.25
6.375,0.6484375,12.875
6.625,0.65625,13.1875
6.46875,0.64453125,12.875
6.75,0.625,13.0
6.46875,0.61328125,12.625
7.09375,0.625,13.375
6.53125,0.68359375,13.375
6.25,0.625,12.5
6.59375,0.66015625,13.1875
6.0,0.65625,12.5625
6.4375,0.640625,12.875
6.25,0.6328125,12.5625
5.875,0.6484375,12.375
6.21875,0.64453125,12.625
6.3125,0.625,12.5625
6.34375,0.6484375,12.875
6.0625,0.6484375,12.5625
6.28125,0.625,12.5
6.90625,0.66015625,13.5
6.15625,0.65625,12.75
5.96875,0.65234375,12.5
6.15625,0.66015625,12.75
6.21875,0.63671875,12.625
5.9375,0.6640625,12.5625
6.15625,0.66796875,12.875
6.1875,0.671875,12.875
6.875,0.625,13.125
